name,ticker,image,link,round,total_raised,pre_valuation,categories,date,ecosystem,investor_1,investor_2,investor_3,investor_4,investor_5,investor_6,investor_7,investor_8
"ZKasino","ZKAS","https://icodrops.com/media/cache/65/a3/65a3e5e80c73c99e12f876b53619c342.webp","https://icodrops.com/zkasino/","Private Stage","—","$350 M","Gambling","Upcoming","","Big Brain Holdings","MEXC Global (Privcode Capital)","0xSisyphus","More Details","","","",""
"Keyring Network","","https://icodrops.com/media/cache/82/3e/823e2181277abccdc3ed6a7f0eb3cd5d.webp","https://icodrops.com/keyring-network/","Private Stage","$6 M","—","Finance","Upcoming","","gumi Cryptos Capital","Greenfield Capital","Kima Ventures","More Details","","","",""
"EarlyFans","","https://icodrops.com/media/cache/b5/5e/b55e9dabb4ec5ef3e0f00e8fedf5935c.webp","https://icodrops.com/earlyfans/","Private Stage","$1.5 M","—","Social","Upcoming","","Alliance","Alchemy","GBV Capital","More Details","Blast","","",""
"Ooga Booga","","https://icodrops.com/media/cache/f0/3e/f03e40557920f7e1ba347ad1c1847f0a.webp","https://icodrops.com/ooga-booga/","Private Stage","$2.5 M","$149.82 K","DeFi","Upcoming","","DCF GOD","Kenetic Capital","Sandeep Nailwal","More Details","Berachain","","",""
"Nebula Revelation","NBL","https://icodrops.com/media/cache/48/41/48413cdd4d7caa75e1625c3a038dab1f.webp","https://icodrops.com/nebula-revelation/","Private Stage","—","—","Gaming","Upcoming","","DWF Labs","Waterdrip Capital","CapsuleX Labs","More Details","","","",""
"Tensorplex Labs","","https://icodrops.com/media/cache/e4/6c/e46c968621b15c99ec7622a301cf3f07.webp","https://icodrops.com/tensorplex-labs/","Private Stage","$3 M","—","DeFi","Upcoming","","YZi Labs (prev Binance Labs)","Amber Group","Digital Currency Group (DCG)","More Details","","","",""
"OpenStamp","","https://icodrops.com/media/cache/6e/e8/6ee8bb1af416955fc912aadef2ba9515.webp","https://icodrops.com/openstamp/","Private Stage","—","$50 M","NFT","Upcoming","","Animoca Brands","D64 Ventures","Lotus capital","More Details","Bitcoin","","",""
"Bi.social","","https://icodrops.com/media/cache/11/e5/11e5ae20c09c488114712f5958240557.webp","https://icodrops.com/bi-social/","Private Stage","$3 M","—","Social","Upcoming","","QF Capital","WAGMI Ventures","Web3Vision","","","","",""
"Rails","","https://icodrops.com/media/cache/b3/68/b368ba76e5f04f5f9780f3131cb2ee3a.webp","https://icodrops.com/rails/","Private Stage","$20.2 M","$6.1 M","DeFi","Upcoming","","Slow Ventures","Kraken","CMCC Global","More Details","","","",""
"Nubit","","https://icodrops.com/media/cache/5e/b8/5eb8100db8bb2a6d837e2cb2d39ad445.webp","https://icodrops.com/nubit/","Private Stage","$11 M","—","Infrastructure","Upcoming","","Polychain Capital","OKX Ventures","The Spartan Group","More Details","Bitcoin","","",""
"Rollie Finance","","https://icodrops.com/media/cache/96/ab/96ab3215b08f84c0c6741c1af928053b.webp","https://icodrops.com/rollie-finance/","Private Stage","—","—","DeFi","Upcoming","","Animoca Brands","Alex Lee","Kate Wong","More Details","Scroll","","",""
"grindery","","https://icodrops.com/media/cache/e8/e0/e8e0ec0a58ef241c2c4bfe0dc8bb8374.webp","https://icodrops.com/grindery/","Private Stage","$2.08 M","$18.03 K","Wallet","Upcoming","","YZi Labs (prev Binance Labs)","Dutch Crypto Investors (DCI)","Squasar","","","","",""
"MyPrize","","https://icodrops.com/media/cache/9f/ca/9fca8f05312213ab6ce7258ca774cdec.webp","https://icodrops.com/myprize/","Private Stage","$34 M","$250 M","Gambling","Upcoming","","Andreessen Horowitz (a16z)","Arrington Capital","Dragonfly Capital","More Details","","","",""
"MetaBlox","","https://icodrops.com/media/cache/3c/1f/3c1f389cebed7314d076071a532674a5.webp","https://icodrops.com/metablox-2/","Private Stage","$7 M","$17.05 M","DePIN","Upcoming","","Samsung NEXT","Volt Capital","SNZ Holding","More Details","","","",""
"Neutronpay","","https://icodrops.com/media/cache/10/cf/10cf4dcb7ad2939a0b38c1468ccf7603.webp","https://icodrops.com/neutronpay/","Private Stage","$3.75 M","—","Finance","Upcoming","","Axiom Capital","Bill Crowley","Cavalry Asset Management","More Details","Bitcoin","","",""
"Elixir Games","ELIX","https://icodrops.com/media/cache/d7/75/d77537cf08f15c217d84c02b9c0a8076.webp","https://icodrops.com/elixir-games/","Private Stage","$14 M","$394.8 K","Gaming","Upcoming","","Shima Capital","Solana Foundation","Square Enix","Solana","","","",""
"BloodLoop","","https://icodrops.com/media/cache/23/53/2353fd26189edf43c47c9c214c97962d.webp","https://icodrops.com/bloodloop/","Private Stage","$4 M","$29.67 K","Gaming","Upcoming","","Merit Circle","OIG Oracles Investment Group","Avalanche Foundation","More Details","","","",""
"Unstable","","https://icodrops.com/media/cache/18/e2/18e26465510a4f70872635b4e1fca9a4.webp","https://icodrops.com/unstable/","Private Stage","$2.5 M","—","DeFi","Upcoming","","DCF GOD","NewTribe Capital","Adil Virani","More Details","Ethereum","","",""
"Snickerdoodle Labs","","https://icodrops.com/media/cache/1f/e8/1fe8a9029a9937ff4ef8cb7cb5a9198d.webp","https://icodrops.com/snickerdoodle-labs/","Private Stage","$2.3 M","—","Blockchain Service","Upcoming","","Blockchain Capital","Tribe Capital","Kenetic Capital","More Details","","","",""
"Qilin","Qt","https://icodrops.com/media/cache/3a/da/3adae53eeb019365ed9b30751b7e8eb7.webp","https://icodrops.com/qilin/","Private Stage","$800 K","—","Protocol","Upcoming","","Multicoin Capital","Continue Capital","Fundamental Labs","","","","",""
"Koi Protocol","","https://icodrops.com/media/cache/5f/b3/5fb3b1166f9e46d65043a8e002b04f3d.webp","https://icodrops.com/koi-protocol/","Private Stage","—","$6.35 K","Gaming","Upcoming","","Fenbushi Capital","Digital Renaissance","Double Peak","More Details","","","",""
"Sablier","","https://icodrops.com/media/cache/0f/4e/0f4eab21ba072e93876c4fd14c8c345d.webp","https://icodrops.com/sablier/","Private Stage","$4.5 M","—","Protocol","Upcoming","","a_capital","Fenbushi Capital","Ariel Barmat","More Details","","","",""
"BEVM","","https://icodrops.com/media/cache/1f/10/1f10793b5dcec49f845e5b3f50d4a71b.webp","https://icodrops.com/bevm/","Private Stage","—","$200 M","Bitcoin Ecosystem","Upcoming","","Bitmain","Lotus capital","Mapleblock Capital","More Details","BEVM","","",""
"Satoshi Protocol","","https://icodrops.com/media/cache/ab/ca/abca4351fef792a4c0ea218dd62d6b16.webp","https://icodrops.com/satoshi-protocol/","Private Stage","$2 M","—","DeFi","Upcoming","","CMS Holdings","Waterdrip Capital","RockTree Capital","More Details","Bitcoin","","",""
"Cheelee","","https://icodrops.com/media/cache/d2/82/d282200bdfb8af9be83507102f3f9634.webp","https://icodrops.com/cheelee/","Private Stage","$23.05 M","$430.5 M","Media","Upcoming","","Infinity Technology Fund","VC SILA","Veligera Capital","","","","",""
"SX Network","SX","https://icodrops.com/media/cache/78/10/7810180c06b0950cb5fab78833b3ba63.webp","https://icodrops.com/sx-network/","Private Stage","$9.5 M","$19.79 M","Gambling","Upcoming","","CMS Holdings","Hack VC","Naval Ravikant","More Details","Ethereum","","",""
"Stack","","https://icodrops.com/media/cache/61/e2/61e218bfa256186a70147b371c8c589b.webp","https://icodrops.com/stack/","Private Stage","$3 M","—","Blockchain Service","Upcoming","","Balaji Srinivasan","a_capital","Coinbase Ventures","More Details","","","",""
"Talus network","","https://icodrops.com/media/cache/a2/e6/a2e6d893a874664de821f88c9cbfd2d3.webp","https://icodrops.com/talus-network/","Private Stage","$10 M","$52.23 M","Blockchain Service","Upcoming","","Polychain Capital","TRGC","Animoca Brands","More Details","","","",""
"Shuffle","SHFL","https://icodrops.com/media/cache/f7/5f/f75f953baecb862941be6dfcb378e147.webp","https://icodrops.com/shuffle-2/","Private Stage","$2.5 M","$306.6 M","Gambling","Upcoming","","0xSisyphus","Andrew Kang","Baboon VC","More Details","","","",""
"Oobit","OBT","https://icodrops.com/media/cache/7e/45/7e457482eddb7ffcdc5c3e4fde0b5971.webp","https://icodrops.com/oobit/","Private Stage","$25 M","$107.2 M","Cryptocurrency","Upcoming","","468 Capital","Anatoly Yakovenko","CMCC Global","More Details","","","",""
"Bitlight Labs","","https://icodrops.com/media/cache/05/12/051284802a5c6ba55db2af3493fcb218.webp","https://icodrops.com/bitlight-labs/","Private Stage","$9.6 M","$91.56 M","Infrastructure","Upcoming","","Amber Group","Fundamental Labs","Moonrock Capital","More Details","","","",""
"Reboot World","","https://icodrops.com/media/cache/ab/84/ab84e4931f5b2015d8f947fedc448845.webp","https://icodrops.com/reboot-world/","Private Stage","$2.5 M","$3.61 K","Gaming","Upcoming","","Signum Capital","Eureka","PAKA","More Details","Solana","Arbitrum","",""
"KIP Protocol","KIP","https://icodrops.com/media/cache/59/5b/595b76e31d6ee551f3b3e6af826ebd52.webp","https://icodrops.com/kip-protocol/","Private Stage","$5 M","$734.1 K","Infrastructure","Upcoming","","DWF Labs","Morningstar Ventures","Tribe Capital","More Details","Ethereum","","",""
"Yooldo","YOOL","https://icodrops.com/media/cache/66/1d/661dd2c13e66f43e06ca7d8cb34bd991.webp","https://icodrops.com/yooldo/","Private Stage","$1.5 M","$364.86 M","Gaming","Upcoming","","ConsenSys","Bedrock Capital","doublejump.tokyo","More Details","Ethereum","","",""
"Ithaca Protocol","","https://icodrops.com/media/cache/85/9b/859bc2d8218af8496f9f40daf967d357.webp","https://icodrops.com/ithaca-protocol/","Private Stage","$2.5 M","$2.48 M","DeFi","Upcoming","","Cumberland","Wintermute","Andrew Keys","More Details","","","",""
"Merlin Chain","MERL","https://icodrops.com/media/cache/10/c7/10c7453d105a92ec8ec0c936400d3736.webp","https://icodrops.com/merlin-chain/","Private Stage","—","$77.03 M","Blockchain","Upcoming","","Amber Group","OKX Ventures","The Spartan Group","More Details","Bitcoin","","",""
"Synonym Finance","","https://icodrops.com/media/cache/4c/71/4c7135b790b78d8ff4a9a2212c9c3cbb.webp","https://icodrops.com/synonym-finance/","Private Stage","$1.5 M","$4.24 K","DeFi","Upcoming","","Big Brain Holdings","Robot Ventures","Borderless Capital","More Details","","","",""
"DeBox","","https://icodrops.com/media/cache/1f/c3/1fc3ef229040c85e89cad94b5caed374.webp","https://icodrops.com/debox/","Private Stage","$2 M","$14.71 M","Social","Upcoming","","DWF Labs","OKX Ventures","ABCDE Capital","More Details","","","",""
"AI Arena","","https://icodrops.com/media/cache/75/28/75281ee0d87e83e56de1f39be8ec23f9.webp","https://icodrops.com/ai-arena/","Private Stage","$11 M","$34.2 M","Gaming","Upcoming","","Framework Ventures","Paradigm","SevenX Ventures","More Details","","","",""
"Tevaera","","https://icodrops.com/media/cache/ee/f0/eef0b146e7ba4f75c73f6f940244f797.webp","https://icodrops.com/tevaera/","Private Stage","$2.07 M","$2.16 M","Gaming","Upcoming","","OKX Ventures","Spark Digital Capital","Bybit","More Details","zkSync","","",""
"Entangle","NGL","https://icodrops.com/media/cache/f5/f1/f5f15300703d031a6d6e7bf350fa5a7a.webp","https://icodrops.com/entangle/","Private Stage","$4 M","$81.47 M","Protocol","Upcoming","","ConsenSys","Big Brain Holdings","LBank Ventures","More Details","","","",""
"Saros Finance","","https://icodrops.com/media/cache/d9/8c/d98c58a7af3e7b6a2c5fb9536fc21e88.webp","https://icodrops.com/saros-finance/","Private Stage","$3.75 M","$4.86 M","DeFi","Upcoming","","Hashed","Solana Ventures","The Spartan Group","More Details","Solana","","",""
"EZswap","","https://icodrops.com/media/cache/62/4c/624cd5e528b3a8a2f1e0662046ede3db.webp","https://icodrops.com/ezswap/","Private Stage","$1 M","$48.18 K","DeFi","Upcoming","","EOS Network Foundation","IOBC Capital","Momentum Capital","","","","",""
"ISSP","","https://icodrops.com/media/cache/18/fa/18fa3afb573b95b95c1312068303c72c.webp","https://icodrops.com/issp/","Private Stage","—","$5.06 K","Infrastructure","Upcoming","","KuCoin Ventures","","","","","","",""
"4EVERLAND","","https://icodrops.com/media/cache/8a/85/8a853bba4ddf3b9bbbe75e9d3a86918a.webp","https://icodrops.com/4everland/","Private Stage","$3.5 M","$125.44 K","Artificial Intellig…","Upcoming","","FBG Capital","Fenbushi Capital","Bixin Ventures","More Details","","","",""
"Fyde","","https://icodrops.com/media/cache/4f/08/4f08104a33852936b99a7caf4ab602c7.webp","https://icodrops.com/fyde/","Private Stage","$3.2 M","$62.2 K","DeFi","Upcoming","","Arrington Capital","Merit Circle","Big Brain Holdings","More Details","","","",""
"Dovi","","https://icodrops.com/media/cache/24/da/24dafc6b6315699ace1a6ddaa13d4f55.webp","https://icodrops.com/dovi/","Private Stage","—","$7.5 K","Bitcoin Ecosystem","Upcoming","","KuCoin Ventures","","","","","","",""
"Gomble","","https://icodrops.com/media/cache/e2/fe/e2fe508deb035a3a4dacf6766c65d686.webp","https://icodrops.com/gomble/","Private Stage","—","$1.63 M","Gaming","Upcoming","","YZi Labs (prev Binance Labs)","The Spartan Group","Animoca Brands","More Details","","","",""
"Nayms","NAYM","https://icodrops.com/media/cache/51/94/519416b0a986b9693f87e978e6f6f514.webp","https://icodrops.com/nayms/","Private Stage","$20.1 M","$69.92 K","Insurance","Upcoming","","Coinbase Ventures","The Spartan Group","Woodstock Fund","More Details","","","",""
"Tezos Domains","TED","https://icodrops.com/media/cache/58/06/58064f782e9079d45e7cc7ca675c7b60.webp","https://icodrops.com/tezos-domains/","Private Stage","—","$381.81 K","Blockchain Service","Upcoming","","","","","","","","",""
"AirDAO","AMB","https://icodrops.com/media/cache/da/d9/dad9d125e5d399f8426a40a302991fe3.webp","https://icodrops.com/airdao/","Private Stage","$10 M","$80.14 K","Blockchain","Upcoming","","DWF Labs","Ethereum","","","","","",""
"Hibiki Run","HUT","https://icodrops.com/media/cache/09/13/0913e847dc90b0966ec647aaf5709165.webp","https://icodrops.com/hibiki-run/","Private Stage","$150 K","$360","Music","Upcoming","","","","","","","","",""
"SYMMIO","","https://icodrops.com/media/cache/38/bb/38bb09dd55f1950dbd8eab2d206eb48b.webp","https://icodrops.com/symmio/","Private Stage","$3.2 M","$10.15 M","DeFi","Upcoming","","gmoney","The Spartan Group","Blockchain Founders Fund","More Details","","","",""
"Ten","TEN","https://icodrops.com/media/cache/b6/9a/b69ad2c65edee028474e244798591b85.webp","https://icodrops.com/ten/","Private Stage","$11.03 M","$30 M","Blockchain Service","Upcoming","","DWF Labs","One Block Capital","Big Brain Holdings","More Details","Ethereum","","",""
"Coral Finance","","https://icodrops.com/media/cache/23/d4/23d47dfe0f20a7b53d900f296d5191dd.webp","https://icodrops.com/coral-finance/","Private Stage","$5 M","$990.2 K","DEX","Upcoming","","Formless Capital","Gate Ventures","KuCoin Ventures","More Details","","","",""
"Halo Wallet","","https://icodrops.com/media/cache/e8/99/e899967dd88ce319ea58b2dc1ca985d8.webp","https://icodrops.com/halo-wallet/","Private Stage","$3 M","$50.78 K","Social","Upcoming","","HashKey Capital","IDG Capital","Cyberport Hong Kong","More Details","","","",""
"M^ZERO","","https://icodrops.com/media/cache/95/86/9586f1558e05b0fb10f2b6749594c005.webp","https://icodrops.com/mzero/","Private Stage","$97.5 M","—","DeFi","Upcoming","","Pantera Capital","Polychain Capital","Galaxy","More Details","","","",""
"Chaos Labs","","https://icodrops.com/media/cache/0f/8e/0f8e8aad6a780b5ad2f21f33bb6ab1c5.webp","https://icodrops.com/chaos-labs/","Private Stage","$79 M","—","Platform","Upcoming","","Balaji Srinivasan","Jump Crypto","Lightspeed Venture Partners","More Details","Ethereum","","",""
"Dymension","DYM","https://icodrops.com/media/cache/8b/b1/8bb1554aa17b78232018c9293313cb1b.webp","https://icodrops.com/dymension/","Private Stage","$6.7 M","$19.78 M","Modular Blockchain","Upcoming","","Big Brain Holdings","MatchboxDAO","Stratos Technologies","","","","",""
"Socol","","https://icodrops.com/media/cache/68/8e/688ee4620e476e4c6264726c5315999a.webp","https://icodrops.com/socol/","Private Stage","$6.25 M","$3.64 K","Social","Upcoming","","Blockchain Capital","DWF Labs","DeFiance Capital","More Details","","","",""
"Curio.","","https://icodrops.com/media/cache/c5/c1/c5c1fd496c3ca2a89810a64731443e40.webp","https://icodrops.com/curio-2/","Private Stage","$8.6 M","—","Gaming","Upcoming","","OKX Ventures","Robot Ventures","SevenX Ventures","More Details","","","",""
"KGeN (Kratos Studios)","","https://icodrops.com/media/cache/73/76/73763cda949697c2defb8167b90cdfbc.webp","https://icodrops.com/kratos-studios/","Private Stage","$50.5 M","$171.5 M","Gaming","Upcoming","","Jump Crypto","Lightspeed Venture Partners","Variant","More Details","","","",""
"Term Finance","","https://icodrops.com/media/cache/40/08/40084c06365a94d9f2b2eb5bfece206a.webp","https://icodrops.com/term-finance/","Private Stage","$8 M","$39.14 M","Lending Platform","Upcoming","","Electric Capital","Coinbase Ventures","Circle Ventures","More Details","","","",""
"GammaSwap","","https://icodrops.com/media/cache/de/ae/deae8e8f60bae6fb15fdf28c7c753ce6.webp","https://icodrops.com/gammaswap/","Private Stage","$1.7 M","$11.36 M","Perpetual","Upcoming","","Manifold Trading","Portico Ventures","Modular Capital","More Details","","","",""
"MYX Finance","","https://icodrops.com/media/cache/4d/1a/4d1a16fe8df9af860e1cf5d38d34a4ec.webp","https://icodrops.com/myx-finance/","Private Stage","$10 M","$297 M","Perpetual","Upcoming","","HongShan (ex-Sequoia China)","ConsenSys","Hack VC","More Details","","","",""
"Tonstarter","","https://icodrops.com/media/cache/e9/77/e9773cac76b09393c36e6c8d3c9de57e.webp","https://icodrops.com/tonstarter/","Private Stage","$1.5 M","$160.99 M","Launchpad","Upcoming","","DWF Labs","Gate.io","Kingsway Capital","","","","",""
"Farcana","","https://icodrops.com/media/cache/4d/fd/4dfd95bd8bd33cfef0926a981c8d86fb.webp","https://icodrops.com/farcana/","Private Stage","$10.3 M","$10.1 M","Gaming","Upcoming","","Fenbushi Capital","Merit Circle","Rarestone Capital","More Details","","","",""
"EtherMail","EMT","https://icodrops.com/media/cache/43/36/433695d1185a2f64bf3c6d2b7ac00623.webp","https://icodrops.com/ethermail/","Private Stage","$7 M","$661.2 K","Web 3.0","Upcoming","","Draper Associates","Fabric Ventures","Greenfield Capital","More Details","","","",""
"Huma Finance","HUMA","https://icodrops.com/media/cache/3e/60/3e6081d339c63f60940c09881942eebd.webp","https://icodrops.com/huma-finance/","Private Stage","$46.3 M","$183.5 M","DeFi","Upcoming","","Fenbushi Capital","HashKey Capital","ParaFi Capital","More Details","","","",""
"IntentX","","https://icodrops.com/media/cache/27/92/279298007d200387d1cd9611dacac9df.webp","https://icodrops.com/intentx/","Private Stage","$4.3 M","$5.06 B","DEX","Upcoming","","Manifold Trading","Selini Capital","Kronos Research","More Details","","","",""
"Flow.so","","https://icodrops.com/media/cache/67/de/67dea19ff98b9e6901019a963575b945.webp","https://icodrops.com/flow-so/","Private Stage","—","—","Blockchain Service","Upcoming","","Nima Capital","Shima Capital","","","","","",""
"Aki Protocol","AKI","https://icodrops.com/media/cache/a7/3f/a73ff73434783e0d5f5d3f34453104a4.webp","https://icodrops.com/aki-protocol/","Private Stage","$40 M","$108 K","Blockchain Service","Upcoming","","Puzzle Ventures","Alchemy Pay","CatcherVC","More Details","Polygon (prev. Matic Network)","","",""
"Fanton","","https://icodrops.com/media/cache/95/69/95699da7f07144a002e0f0db02141ffb.webp","https://icodrops.com/fanton/","Private Stage","$1 M","$35.58 K","NFT","Upcoming","","Delphi Digital (Delphi Labs)","Animoca Brands","Kenetic Capital","More Details","","","",""
"Union","","https://icodrops.com/media/cache/f0/70/f070258ff3b5cdeaccfda6b4cf91284a.webp","https://icodrops.com/union/","Private Stage","$16 M","$6.75 M","Infrastructure","Upcoming","","gumi Cryptos Capital","LongHash Ventures","Nascent","More Details","","","",""
